ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY,BILL_AMT,PAY_AMT,DefaultNext
28456,20000,2,3,1,45,-1,1403,6990,0
28457,1.00E+05,2,3,1,46,0,33699,4500,0
28458,180000,2,3,0,36,-1,326,326,0
28459,160000,2,3,1,42,-2,0,1473,0
28460,230000,2,2,1,35,2,1214,500,1
28461,20000,2,2,1,38,-2,0,0,1
28462,180000,2,2,1,39,1,101526,3000,0
28463,180000,2,1,2,45,1,0,0,0
28464,20000,2,2,1,34,0,17625,1019,0
28465,150000,2,2,1,49,1,0,970,0
28466,240000,2,1,1,40,-2,0,0,1
28467,360000,2,3,1,37,-2,0,0,0
28468,260000,2,2,1,35,-1,5656,869,0
28469,5.00E+05,2,2,1,34,-2,17172,35454,0
28470,2.00E+05,2,2,1,41,-2,-60,0,0
28471,230000,2,3,2,45,0,30099,1000,0
28472,2.00E+05,2,2,2,32,0,127132,5058,0
28473,70000,2,3,1,37,0,48684,1785,0
28474,160000,2,3,1,36,1,0,17029,0
28475,80000,2,2,2,33,0,25211,1300,0
28476,1.00E+05,2,2,1,30,0,47423,3000,0
28477,20000,2,2,1,38,1,0,2000,1
28478,110000,2,3,1,47,0,109461,3477,0
28479,1.00E+05,2,2,2,35,-1,326,2691,1
28480,240000,2,2,1,39,0,233161,8900,0
28481,170000,2,1,1,31,1,1564,0,0
28482,110000,2,1,2,31,2,91773,4550,1
28483,50000,2,2,2,44,-1,501,1463,0
28484,390000,2,2,2,41,0,10496,0,0
28485,40000,2,3,1,44,0,13033,1232,0
28486,160000,2,3,1,39,-2,6089,2400,0
28487,20000,2,3,1,41,1,18548,3100,0
28488,180000,2,2,2,36,1,0,0,0
28489,50000,2,2,1,41,1,23165,2000,1
28490,110000,2,2,1,37,0,20733,1602,0
28491,20000,2,3,2,39,0,15969,1285,1
28492,40000,2,3,1,36,0,15861,3000,0
28493,50000,2,3,1,47,2,46666,2100,1
28494,2.00E+05,2,1,2,30,-1,200,200,0
28495,90000,2,2,1,31,0,19929,1500,0
28496,3.00E+05,2,1,2,34,-2,0,0,0
28497,310000,2,2,1,36,0,294180,11000,0
28498,330000,2,2,1,37,0,46348,1574,0
28499,210000,2,3,2,30,-1,1661,5793,0
28500,260000,2,2,2,34,-2,8383,2985,0
28501,290000,2,1,2,35,-2,2348,10421,0
28502,20000,2,2,1,39,1,17751,1800,0
28503,140000,2,2,1,31,0,98250,4600,0
28504,150000,2,2,1,36,2,100247,12924,1
28505,50000,2,3,3,46,-1,390,390,0
28506,50000,2,2,1,37,-1,7390,2157,0
28507,270000,2,2,1,28,-2,1459,12,0
28508,240000,2,2,1,28,0,175976,6600,0
28509,150000,2,1,2,29,0,78044,2000,0
28510,260000,2,2,2,40,0,120108,4224,0
28511,470000,2,3,1,42,0,219081,70000,0
28512,190000,2,1,1,47,0,192493,7200,0
28513,160000,2,2,2,28,-1,5171,3634,0
28514,320000,2,1,2,31,-1,66604,9293,0
28515,30000,2,2,2,30,0,24482,1800,1
28516,150000,2,1,2,33,-2,24393,27007,0
28517,2.00E+05,2,2,2,34,0,189490,18000,1
28518,150000,2,2,2,34,0,39883,2068,0
28519,50000,2,3,1,30,0,48549,1813,0
28520,80000,2,2,2,24,0,19188,1374,0
28521,50000,2,2,1,47,0,9532,5000,0
28522,80000,2,3,1,37,2,93050,8840,1
28523,280000,2,2,2,34,0,7215,24143,0
28524,160000,2,1,1,38,0,132932,8005,0
28525,80000,2,1,2,29,0,28491,1710,0
28526,160000,2,2,2,30,0,136053,3528,0
28527,90000,2,2,1,32,-1,3682,0,0
28528,360000,2,2,2,32,0,11646,5000,0
28529,80000,2,2,1,34,0,71435,2642,0
28530,20000,2,3,1,36,-1,626,626,1
28531,50000,2,2,1,48,0,48572,2028,0
28532,2.00E+05,2,1,1,40,2,80468,4200,1
28533,50000,2,3,1,44,1,13112,2100,1
28534,120000,2,2,1,31,1,21134,0,1
28535,60000,2,2,1,31,2,63201,1132,1
28536,120000,2,3,2,32,-1,66551,2429,0
28537,80000,2,1,1,32,1,0,0,0
28538,140000,2,2,2,32,2,103181,6000,0
28539,3.00E+05,2,1,1,33,-1,3890,4008,0
28540,230000,2,2,1,30,0,8685,1079,0
28541,310000,2,3,2,30,1,5931,120000,0
28542,330000,2,1,2,31,-1,4054,1091,0
28543,210000,2,1,1,35,0,67374,2500,0
28544,120000,2,2,1,35,0,115600,5521,0
28545,170000,2,2,1,35,0,96565,30580,0
28546,50000,2,2,2,39,0,25254,2000,0
28547,1.00E+05,2,3,1,44,2,12724,0,1
28548,140000,2,1,2,33,-1,10174,8651,0
28549,210000,2,2,2,33,0,43047,1000,0
28550,360000,2,1,2,34,0,96169,4000,0
28551,50000,2,2,3,34,0,50854,1314,0
28552,340000,2,2,2,34,-2,0,2630,0
28553,260000,2,1,2,37,-1,1050,1050,1
28554,5.00E+05,2,3,2,37,1,5186,0,0
28555,60000,2,2,1,40,1,57388,2522,0
28556,420000,2,2,1,38,0,56107,53400,0
28557,30000,2,3,1,41,1,28041,13,0
28558,370000,2,2,1,41,-2,1442,9750,0
28559,450000,2,1,1,35,-2,7240,1251,0
28560,4.00E+05,2,1,1,39,0,1991,2920,1
28561,4.00E+05,2,1,2,46,0,2030,10540,1
28562,640000,2,2,2,39,0,119887,10000,0
28563,210000,2,2,1,38,-1,4991,551,0
28564,30000,2,3,2,35,0,27873,1441,0
28565,1.00E+05,2,1,1,36,-2,16155,3514,0
28566,250000,2,1,1,41,-1,22423,60,0
28567,190000,2,1,2,40,0,122308,4445,0
28568,20000,2,3,1,43,0,9540,2422,0
28569,180000,2,3,1,40,0,20909,4262,0
28570,2.00E+05,2,1,1,29,-1,188,2215,0
28571,80000,2,1,2,29,1,0,0,0
28572,120000,2,2,2,29,0,96686,3508,0
28573,50000,2,2,2,29,0,30517,4000,0
28574,260000,2,4,2,30,-2,5106,280,0
28575,180000,2,1,2,30,1,0,3095,0
28576,130000,2,2,1,30,-1,1650,1650,1
28577,110000,2,2,1,30,1,68910,3200,0
28578,50000,2,2,1,44,0,50496,2007,0
28579,5.00E+05,2,1,1,46,0,196606,10000,0
28580,360000,2,1,2,32,1,0,0,0
28581,80000,2,2,1,34,-1,1383,5030,0
28582,10000,2,1,2,33,2,7486,3000,0
28583,320000,2,1,1,34,-2,5159,967,0
28584,30000,2,3,1,32,0,28701,27078,0
28585,80000,2,3,1,32,-2,0,0,0
28586,160000,2,2,1,34,1,79727,0,0
28587,490000,2,1,2,34,0,19036,5038,0
28588,220000,2,1,1,35,1,0,0,0
28589,450000,2,1,1,35,-1,403,0,0
28590,370000,2,3,1,35,-1,5886,8190,0
28591,80000,2,3,1,34,0,43321,5000,1
28592,360000,2,1,1,47,2,2500,0,1
28593,60000,2,2,1,42,0,58899,2579,0
28594,50000,2,1,1,45,-1,7963,1669,0
28595,160000,2,2,1,49,-1,347,2389,0
28596,260000,2,3,1,41,0,264549,10000,0
28597,220000,2,2,2,45,-1,990,990,0
28598,60000,2,3,1,46,2,44030,1500,1
28599,220000,2,1,1,38,1,171784,10000,0
28600,290000,2,1,1,39,-1,264,264,0
28601,130000,2,3,2,40,0,98874,5000,0
28602,2.00E+05,2,2,1,41,0,6981,1000,0
28603,2.00E+05,2,3,0,37,1,0,35000,0
28604,110000,2,3,0,44,2,38639,2000,1
28605,30000,2,3,1,45,2,15667,12110,1
28606,30000,2,2,1,42,0,22943,1700,0
28607,1.00E+05,2,2,1,41,-1,621,0,0
28608,360000,2,2,1,44,-2,0,0,0
28609,140000,2,2,1,38,0,84539,18000,0
28610,50000,2,3,1,47,0,34740,4000,0
28611,70000,2,3,1,35,-1,1473,1473,0
28612,60000,2,3,2,48,2,48094,0,0
28613,360000,2,3,2,39,1,0,0,0
28614,240000,2,1,1,40,1,0,9965,0
28615,2.00E+05,2,1,2,30,-2,896,900,0
28616,1.00E+05,2,3,1,35,0,91518,3000,0
28617,50000,2,2,1,41,0,9172,1172,0
28618,1.00E+05,2,2,2,41,0,98075,3600,0
28619,270000,2,4,2,42,-2,14352,1859,0
28620,50000,2,3,1,48,0,47945,4100,0
28621,3.00E+05,2,2,1,41,-1,5511,1982,0
28622,50000,2,2,1,40,0,31934,2000,1
28623,80000,2,3,1,41,0,42124,1835,0
28624,2.00E+05,2,1,1,31,0,76621,6808,0
28625,340000,2,2,2,31,5,589654,3000,1
28626,310000,2,1,1,31,-2,0,0,0
28627,80000,2,2,2,31,0,15633,2302,0
28628,210000,2,1,2,31,-1,1983,422,0
28629,80000,2,1,2,32,0,70163,4000,0
28630,5.00E+05,2,2,1,32,0,405490,20000,0
28631,260000,2,2,1,35,0,9286,2036,0
28632,120000,2,2,1,41,-1,919,8209,0
28633,1.00E+05,2,3,1,41,0,70202,2548,0
28634,60000,2,2,1,35,2,49825,1700,1
28635,190000,2,1,1,36,-1,6915,4923,0
28636,1.00E+05,2,3,1,35,2,93983,5500,1
28637,380000,2,2,1,37,0,13415,1204,0
28638,350000,2,1,2,44,1,8651,1871,1
28639,1.00E+05,2,3,1,39,0,97944,4296,0
28640,1.00E+05,2,1,2,31,0,100296,3703,0
28641,150000,2,2,1,32,-1,3267,3782,0
28642,150000,2,2,1,33,1,5607,1200,1
28643,150000,2,1,1,38,0,109244,3506,0
28644,460000,2,1,2,35,1,-14,707,0
28645,1.00E+05,2,2,2,44,2,105373,5700,1
28646,230000,2,2,2,38,0,75459,3000,0
28647,10000,2,2,1,38,1,3980,0,1
28648,2.00E+05,2,3,1,44,-2,390,390,0
28649,140000,2,2,1,34,0,141066,4873,0
28650,370000,2,3,1,46,-2,6370,2120,0
28651,50000,2,3,1,49,0,36325,0,0
28652,160000,2,2,1,36,-1,2447,206,0
28653,80000,2,3,2,43,0,80707,3332,0
28654,240000,2,1,2,33,0,61180,23222,0
28655,160000,2,3,2,33,-1,18195,0,0
28656,50000,2,3,1,44,0,48592,1063,1
28657,180000,2,2,2,38,0,179307,7294,0
28658,50000,2,3,1,46,0,58141,2200,0
28659,5.00E+05,2,1,2,32,0,253767,10000,0
28660,2.00E+05,2,1,1,34,-2,2955,5938,0
28661,60000,2,3,2,44,0,56403,2300,0
28662,50000,2,2,2,46,1,52308,0,0
28663,50000,2,3,2,44,2,40985,2100,1
28664,210000,2,2,2,27,1,0,0,1
28665,60000,2,2,1,27,1,10415,0,0
28666,140000,2,1,2,28,-1,31,2000,1
28667,260000,2,1,1,35,-2,-124,0,1
28668,3.00E+05,2,1,1,40,-2,1529,3717,0
28669,5.00E+05,2,2,1,36,-2,-1,230,0
28670,140000,2,1,1,34,-1,2574,0,0
28671,290000,2,3,1,49,2,301651,34905,1
28672,360000,2,1,2,27,0,91282,3967,0
28673,20000,2,2,2,27,0,8879,1500,0
28674,190000,2,2,2,27,0,125739,6000,0
28675,150000,2,1,2,28,0,41387,2000,0
28676,1.00E+05,2,1,2,28,2,4523,3000,1
28677,310000,2,1,2,29,0,29906,14750,0
28678,5.00E+05,2,1,2,29,0,70287,5000,0
28679,120000,2,2,2,28,-1,792,0,0
28680,2.00E+05,2,2,1,28,0,135841,4449,0
28681,180000,2,1,2,30,0,7808,1198,0
28682,50000,2,2,2,30,0,46795,2169,1
28683,210000,2,1,2,30,0,52514,2449,0
28684,230000,2,1,2,30,2,212400,9000,1
28685,2.00E+05,2,1,2,30,-2,1028,1030,0
28686,1.00E+05,2,2,2,31,0,101458,3800,1
28687,250000,2,2,2,31,0,171006,5004,0
28688,2.00E+05,2,2,1,31,-1,3850,6,0
28689,50000,2,2,1,31,0,4468,0,0
28690,170000,2,2,1,31,1,0,427,0
28691,70000,2,2,1,32,0,57550,3000,0
28692,260000,2,1,1,31,0,50312,85387,0
28693,60000,2,3,2,32,0,59143,2100,0
28694,120000,2,2,2,31,-2,140,140,1
28695,1.00E+05,2,3,2,33,0,74847,3000,0
28696,5.00E+05,2,1,2,34,0,161716,6018,0
28697,230000,2,2,1,34,2,566,2329,0
28698,330000,2,5,1,34,0,252755,25000,0
28699,360000,2,1,1,35,-2,3925,5352,0
28700,180000,2,2,1,44,1,0,0,0
28701,180000,2,3,1,35,0,175200,7002,1
28702,140000,2,2,2,35,0,84873,4000,0
28703,260000,2,1,1,37,1,58261,3000,0
28704,220000,2,1,1,36,-2,0,0,0
28705,1.00E+05,2,3,1,42,-1,1651,631,0
28706,280000,2,1,1,39,-1,1451,9152,0
28707,1.00E+05,2,2,2,40,-1,1573,0,0
28708,290000,2,3,1,46,-1,73612,2207,0
28709,360000,2,1,1,48,0,202783,10000,0
28710,290000,2,3,1,46,0,7874,1500,0
28711,60000,2,2,1,39,0,32734,1506,0
28712,80000,2,1,2,44,0,41630,8000,1
28713,180000,2,2,1,42,0,132986,6167,0
28714,2.00E+05,2,1,2,37,-1,454,2500,0
28715,170000,2,1,2,44,-1,2500,804,0
28716,780000,2,2,2,41,-2,101957,62819,0
28717,340000,2,1,3,42,-1,139808,873552,0
28718,2.00E+05,2,5,1,39,-2,20218,25267,0
28719,350000,2,1,1,45,-1,291,291,0
28720,360000,2,2,1,39,0,366965,12709,1
28721,130000,2,2,1,41,-1,2538,1177,0
28722,310000,2,2,1,44,-1,67423,10000,0
28723,110000,2,2,1,46,0,107281,4560,0
28724,260000,2,2,1,44,1,-6,1106,0
28725,290000,2,1,1,44,-2,7886,9636,0
28726,2.00E+05,2,1,1,37,-1,1382,23994,0
28727,130000,2,2,1,40,0,54137,2600,1
28728,60000,2,1,2,28,0,38991,10008,0
28729,20000,2,2,2,30,0,21302,1300,0
28730,3.00E+05,2,2,1,31,0,3565,316,0
28731,70000,2,3,1,39,0,124493,4800,0
28732,240000,2,2,1,35,-1,528,0,1
28733,60000,2,1,2,29,-1,5557,7587,0
28734,240000,2,1,2,28,1,0,0,0
28735,2.00E+05,2,3,1,29,-1,161,0,0
28736,5.00E+05,2,1,2,31,0,47177,10000,0
28737,140000,2,2,3,28,0,138901,5600,1
28738,210000,2,2,1,29,0,42140,2000,0
28739,240000,2,2,1,31,-1,184,0,0
28740,240000,2,1,2,30,-2,0,0,0
28741,160000,2,1,2,28,-2,4145,0,0
28742,50000,2,1,2,29,0,28889,1368,0
28743,4.00E+05,2,1,2,29,-1,16666,62545,0
28744,440000,2,2,2,29,-1,23147,70554,0
28745,150000,2,1,1,30,0,114797,4500,0
28746,1.00E+05,2,2,1,27,1,0,0,1
28747,120000,2,1,1,32,-1,497,0,0
28748,50000,2,2,1,28,3,2400,0,0
28749,150000,2,1,2,32,2,118348,5900,1
28750,360000,2,1,2,30,-2,2500,0,0
28751,260000,2,2,1,29,0,246509,7012,0
28752,240000,2,2,1,43,0,244103,9102,1
28753,180000,2,2,3,41,0,141137,5481,0
28754,210000,2,2,1,42,-1,2201,3571,0
28755,70000,2,2,2,34,-1,2226,1245,0
28756,5.00E+05,2,1,2,35,0,3994,11160,0
28757,5.00E+05,2,2,2,48,-1,30252,38009,0
28758,180000,2,1,2,28,0,51085,5014,0
28759,120000,2,2,1,31,0,45716,2000,0
28760,2.00E+05,2,2,1,33,0,15126,3000,0
28761,140000,2,2,1,33,0,89226,3133,0
28762,20000,2,3,2,34,1,0,0,1
28763,220000,2,1,1,39,-1,419,419,0
28764,290000,2,1,1,32,-2,4340,3686,1
28765,260000,2,2,2,37,-1,188,188,0
28766,220000,2,1,2,34,0,135132,7245,0
28767,80000,2,3,0,40,2,1140,5000,0
28768,160000,2,2,1,41,0,13512,1206,0
28769,5.00E+05,2,1,2,37,0,80846,3032,0
28770,230000,2,2,1,42,-2,-138,0,0
28771,120000,2,3,1,39,1,0,0,1
28772,360000,2,1,1,38,-2,2410,7954,0
28773,220000,2,1,2,39,-1,300,0,0
28774,120000,2,1,2,32,-1,1192,0,0
28775,360000,2,2,2,33,-1,3231,9666,0
28776,120000,2,1,1,42,-1,344,881,1
28777,50000,2,1,1,32,0,27447,1500,0
28778,290000,2,2,1,35,0,285679,10050,0
28779,230000,2,2,1,38,-1,1129,1029,0
28780,2.00E+05,2,1,1,36,1,0,0,0
28781,370000,2,6,1,48,0,250264,10004,0
28782,50000,1,2,2,40,0,60131,3000,0
28783,50000,2,5,1,32,-2,0,0,0
28784,20000,2,3,2,44,0,18783,1230,0
28785,260000,2,1,1,36,0,131971,10000,0
28786,230000,2,5,1,42,-1,390,390,0
28787,2.00E+05,2,2,1,36,-1,8812,15234,0
28788,340000,2,1,1,36,0,29879,1459,0
28789,220000,2,5,1,32,0,84942,2500,0
28790,340000,2,1,1,36,-1,4490,4834,0
28791,2.00E+05,2,3,1,42,-1,535,10468,0
28792,180000,2,3,1,44,1,0,0,0
28793,50000,2,2,2,43,0,24847,2000,0
28794,80000,2,1,2,38,0,77204,2938,0
28795,160000,2,2,1,31,-1,1133,31964,0
28796,80000,2,2,1,48,0,77627,5000,0
28797,30000,2,1,2,37,-1,264,264,1
28798,230000,2,1,2,42,-2,107,529,0
28799,4.00E+05,2,2,2,42,-1,3608,4052,0
28800,2.00E+05,2,3,2,42,1,-105,10000,0
28801,20000,2,2,1,46,2,5437,1264,1
28802,2.00E+05,2,1,1,38,-1,3824,6115,0
28803,140000,2,1,2,34,-1,1500,0,0
28804,360000,2,1,2,29,0,270528,10256,0
28805,360000,2,1,1,36,1,-1,0,0
28806,390000,2,5,2,45,0,184547,6645,0
28807,390000,2,1,2,41,-2,-13,0,1
28808,160000,2,3,1,35,-1,335,0,0
28809,340000,2,1,2,44,-2,2732,2183,0
28810,280000,2,1,1,36,-1,832,0,0
28811,5.00E+05,2,1,2,42,-1,21179,51304,0
28812,60000,2,1,2,46,0,16017,22000,0
28813,420000,2,2,2,37,0,14823,1800,0
28814,160000,2,1,1,38,0,6555,0,0
28815,230000,2,2,2,34,-1,316,316,0
28816,230000,2,1,2,31,2,125270,6531,1
28817,280000,2,2,1,36,-2,2874,2888,0
28818,180000,2,2,2,31,0,6903,8000,0
28819,1.00E+05,2,1,1,40,-2,1895,0,1
28820,180000,2,1,2,33,0,3302,1295,0
28821,30000,2,5,2,46,0,29213,5064,0
28822,320000,2,2,1,39,0,46383,68800,0
28823,590000,2,3,1,39,0,128659,5025,0
28824,130000,2,2,1,38,-1,5636,8510,0
28825,130000,2,1,1,33,-1,1365,84118,0
28826,280000,2,2,1,41,1,268,509,0
28827,90000,2,2,1,40,0,89789,7069,0
28828,320000,2,2,1,30,-2,1031,1895,0
28829,160000,2,2,1,31,0,63780,3518,0
28830,150000,2,2,1,37,-1,104460,6000,0
28831,40000,2,2,1,48,-1,27273,2000,0
28832,180000,2,3,1,31,0,68450,3100,0
28833,550000,2,2,2,39,0,336722,11007,0
28834,50000,2,1,1,45,1,6805,0,0
28835,220000,2,1,2,36,0,222598,10000,1
28836,360000,2,2,2,40,-1,9325,10741,0
28837,250000,2,2,2,35,0,277822,6150,0
28838,340000,2,1,1,46,0,94915,3224,0
28839,180000,2,1,1,44,-1,1210,1071,0
28840,30000,2,3,2,48,2,26950,0,1
28841,3.00E+05,2,3,2,33,-1,76922,0,1
28842,40000,2,2,1,37,0,5366,1273,0
28843,5.00E+05,2,1,1,47,0,26110,2064,0
28844,180000,2,1,1,41,0,55193,5000,0
28845,350000,2,1,1,44,0,110819,6000,0
28846,90000,2,2,2,48,-2,6224,8150,0
28847,240000,2,2,2,31,0,245553,10178,0
28848,50000,2,3,3,46,0,44835,1900,0
28849,220000,2,1,2,33,-1,1379,705,0
28850,180000,2,2,2,38,0,25895,2000,0
28851,4.00E+05,2,4,1,37,-2,14889,929,0
28852,220000,2,1,1,42,3,2500,0,1
28853,180000,2,6,1,48,-1,872,3347,0
28854,80000,2,3,1,38,0,39604,1000,1
28855,360000,2,1,2,37,0,198839,7000,0
28856,170000,2,1,2,49,0,163951,5100,0
28857,130000,2,2,1,48,-2,0,1240,0
28858,290000,2,1,1,30,0,216328,8000,0
28859,90000,2,2,1,32,0,79105,8200,0
28860,130000,2,3,2,32,0,12535,2000,0
28861,140000,2,1,3,48,1,0,780,0
28862,510000,2,2,2,48,0,113616,9019,0
28863,50000,2,1,1,39,-1,2080,0,0
28864,2.00E+05,2,1,2,40,-1,1489,9973,0
28865,2.00E+05,2,1,2,37,0,83000,2500,0
28866,4.00E+05,2,2,2,36,0,69376,2255,0
28867,310000,2,1,1,35,-1,1815,3689,0
28868,210000,2,1,1,46,0,50720,3111,0
28869,90000,2,2,1,33,0,77379,2500,0
28870,270000,2,1,2,31,-1,9213,1080,0
28871,30000,2,3,1,39,0,30238,2000,1
28872,30000,2,2,1,41,0,20061,1542,0
28873,210000,2,2,1,36,-1,2853,8037,0
28874,110000,2,1,1,43,0,104622,4000,0
28875,160000,2,2,1,42,1,0,0,0
28876,380000,2,1,2,30,0,27015,5700,0
28877,140000,2,1,2,33,-2,954,1015,0
28878,250000,2,3,1,44,0,166325,6686,0
28879,150000,2,1,2,39,-1,1709,14674,0
28880,230000,2,2,2,43,2,206245,13126,1
28881,220000,2,1,1,49,-2,0,0,1
28882,60000,2,3,1,39,1,31011,0,0
28883,50000,2,5,1,41,0,46148,4000,1
28884,3.00E+05,2,2,1,40,1,0,0,0
28885,320000,2,2,1,41,-2,2555,7100,0
28886,250000,2,1,1,43,-2,331,0,0
28887,2.00E+05,2,3,1,42,-1,858,1406,0
28888,110000,2,3,1,36,-1,3681,6026,0
28889,50000,2,3,2,46,0,36259,2500,0
28890,3.00E+05,2,4,2,45,1,0,1669,0
28891,50000,2,5,1,33,1,26358,4,0
28892,230000,2,3,1,42,-1,170,2217,0
28893,30000,2,2,1,36,-1,528,0,1
28894,30000,2,2,1,41,3,1660,428,0
28895,290000,2,2,1,41,0,4783,2552,0
28896,210000,2,1,1,47,-2,234,0,0
28897,2.00E+05,2,2,1,46,-1,827,1654,0
28898,150000,2,2,1,41,-2,11026,9640,0
28899,110000,2,1,1,45,0,21842,3000,0
28900,20000,2,2,1,43,2,13139,1300,1
28901,360000,2,1,2,28,0,79161,4000,0
28902,230000,2,1,1,35,0,165405,6027,0
28903,60000,2,2,1,38,0,27527,5000,0
28904,470000,2,2,1,45,0,212948,30000,0
28905,120000,2,1,2,29,0,59538,4000,0
28906,50000,2,2,2,35,0,41657,10000,0
28907,140000,2,1,1,40,1,0,1220,0
28908,5.00E+05,2,1,1,39,-1,10840,1108,0
28909,4.00E+05,2,2,2,41,-2,43672,678,1
28910,310000,2,2,2,34,0,87559,3000,0
28911,320000,2,1,1,42,0,304057,20000,1
28912,330000,2,1,1,41,-1,11006,4160,0
28913,240000,2,2,1,38,0,231990,10028,0
28914,290000,2,2,1,36,-2,8909,8300,0
28915,150000,2,1,1,39,-1,10147,0,0
28916,50000,2,2,1,34,0,5745,1023,0
28917,210000,2,1,1,37,0,2960,0,0
28918,150000,2,1,1,38,-2,14391,1213,0
28919,210000,2,2,1,46,-1,594,0,0
28920,180000,2,1,1,40,0,34483,22864,0
28921,360000,2,1,2,33,1,0,0,1
28922,220000,2,3,2,33,-1,179430,7041,0
28923,160000,2,2,1,40,1,0,3685,0
28924,5.00E+05,2,3,1,40,0,38322,1284,0
28925,1.00E+05,2,3,1,43,2,100792,0,0
28926,80000,2,2,1,47,-2,966,0,1
28927,360000,2,2,2,35,-2,0,0,1
28928,230000,2,3,1,49,0,224985,10000,0
28929,180000,2,1,2,33,-2,4500,2580,0
28930,2.00E+05,2,1,2,44,0,203045,4501,1
28931,60000,2,2,1,45,0,60244,3000,0
28932,280000,2,1,1,35,0,171057,7000,0
28933,80000,2,3,1,48,-1,396,792,1
28934,2.00E+05,2,1,1,40,1,0,0,0
28935,50000,2,2,2,37,0,4793,3000,0
28936,460000,2,1,2,34,-1,14460,8869,0
28937,220000,2,1,1,34,-1,2774,5162,0
28938,170000,2,1,1,37,-1,397,395,0
28939,50000,2,2,1,41,0,10400,0,0
28940,210000,2,1,1,44,0,89519,20033,0
28941,20000,2,2,1,31,1,9701,0,0
28942,230000,2,1,1,46,-2,266,0,0
28943,390000,2,1,2,32,-1,46895,7518,0
28944,180000,2,2,2,34,0,18314,2000,0
28945,130000,2,3,1,33,1,0,0,0
28946,250000,2,3,1,43,-2,278,278,0
28947,5.00E+05,2,1,1,37,-1,6694,17470,1
28948,240000,2,1,2,40,0,338294,2857,0
28949,270000,2,2,2,39,-2,3073,1816,0
28950,450000,2,3,2,44,-2,11150,4281,0
28951,280000,2,3,1,33,0,75953,9348,1
28952,170000,2,1,2,42,-1,3480,316,0
28953,280000,2,1,2,30,-1,26679,52223,0
28954,170000,2,2,1,43,0,38137,1934,0
28955,2.00E+05,2,1,2,37,0,19149,1500,0
28956,380000,2,1,2,33,0,89842,8000,0
28957,5.00E+05,2,1,2,44,-2,522,20007,0
28958,40000,2,1,2,29,0,35735,2017,0
28959,150000,2,2,1,29,2,123248,5000,1
28960,220000,2,2,1,34,0,36242,3000,0
28961,2.00E+05,2,1,2,29,0,181821,6000,0
28962,360000,2,1,1,43,-2,0,0,0
28963,1.00E+05,2,1,1,36,-1,905,3450,0
28964,420000,2,2,1,34,0,158471,1644,1
28965,2.00E+05,2,1,1,39,1,0,0,0
28966,310000,2,2,2,36,0,298221,10500,1
28967,180000,2,2,2,34,0,41699,1800,0
28968,5.00E+05,2,5,1,32,-1,5353,6081,0
28969,230000,2,1,2,35,-2,0,0,0
28970,50000,2,1,2,40,0,52841,1860,0
28971,250000,2,1,1,40,1,16503,0,0
28972,150000,2,2,2,31,1,22723,0,0
28973,50000,2,2,1,34,0,2435,0,0
28974,1.00E+05,2,2,1,35,0,77394,2640,1
28975,110000,2,2,2,42,2,39635,1900,1
28976,210000,2,2,2,38,0,76418,5000,0
28977,150000,2,1,2,45,-2,1923,101,0
28978,80000,2,1,1,44,1,-60,2460,0
28979,2.00E+05,2,2,1,48,-2,-1123,4165,1
28980,150000,2,1,2,35,2,55337,0,1
28981,1.00E+05,2,3,1,39,-2,10135,1646,0
28982,110000,2,1,2,32,0,46603,2536,0
28983,240000,2,1,2,33,0,99938,3500,0
28984,80000,2,3,1,42,-2,0,0,0
28985,180000,2,1,2,35,0,5450,0,1
28986,180000,2,2,2,35,1,0,0,0
28987,4.00E+05,2,1,2,31,-2,-287,0,0
28988,260000,2,2,1,41,0,195465,8400,0
28989,160000,2,2,1,47,-1,1857,0,1
28990,240000,2,2,1,34,0,7806,2481,0
28991,260000,2,1,1,35,-2,0,0,0
28992,160000,2,2,2,38,0,159637,5580,0
28993,80000,2,3,2,43,0,66047,2071,0
28994,480000,2,1,1,39,0,98569,10620,1
28995,270000,2,3,1,41,0,48872,3688,0
28996,1.00E+05,2,2,2,40,2,40626,2000,1
28997,3.00E+05,2,3,2,40,-1,390,390,0
28998,450000,2,3,2,40,-1,5453,26731,0
28999,360000,2,1,1,43,1,0,0,0
29000,170000,2,2,1,40,0,134496,17400,0
29001,50000,2,3,1,36,0,48032,1771,0
29002,50000,2,3,2,30,0,16986,1186,1
29003,240000,2,2,1,31,1,6900,0,1
29004,440000,2,2,2,34,0,6480,1000,0
29005,180000,2,2,2,35,2,168090,5500,0
29006,140000,2,2,2,40,-2,0,1887,0
29007,150000,2,1,2,34,1,0,53,0
29008,1.00E+05,2,2,2,35,0,100207,4026,0
29009,190000,2,2,1,40,0,124082,4500,0
29010,2.00E+05,2,1,1,40,1,0,114558,0
29011,260000,2,1,1,41,0,157551,7312,0
29012,580000,2,2,1,34,1,420115,0,1
29013,1.00E+05,2,2,2,36,0,101513,3600,0
29014,4.00E+05,2,1,1,40,-1,3716,4318,0
29015,350000,2,1,2,32,-2,24522,18970,0
29016,140000,2,2,1,43,2,90632,0,1
29017,90000,2,2,1,46,-1,1829,2793,0
29018,180000,2,1,1,40,1,0,319,1
29019,150000,2,1,1,41,-2,3275,1105,0
29020,2.00E+05,2,1,2,40,-2,0,0,1
29021,390000,2,2,1,39,0,359641,11100,0
